settings_id,stem_file,iterations_number,pile_width,pile_height,pile_depth,n_sides,n_meshes,lateral_friction,spinning_friction,rolling_friction,restitution,bend_function,random_turn,drop_algorithm
71,My200-0-0-12p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
72,My200-0-0-12p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
73,My200-0-0-12p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
74,My200-0-0-12p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
75,My200-0-0-12p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
76,My200-0-0-18p012.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
77,My200-0-0-18p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
78,My200-0-0-18p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
79,My200-0-0-18p025.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
80,My200-0-0-18p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
81,My200-0-0-18p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
82,My200-0-0-18p050.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
83,My200-0-0-18p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
84,My200-0-0-18p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
85,My200-0-0-18p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
86,My200-0-0-18p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
87,My200-0-0-18p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
88,My200-0-0-siebzehn.csv.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
89,My200-0-0-siebzehn.csv.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
90,My200-0-0-siebzehn.csv.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
91,My200-0-1-0.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
92,My200-0-1-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
93,My200-0-1-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
94,My200-0-1-03p012.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
95,My200-0-1-03p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
96,My200-0-1-03p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
97,My200-0-1-03p025.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
98,My200-0-1-03p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
99,My200-0-1-03p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
100,My200-0-1-03p050.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
101,My200-0-1-03p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
102,My200-0-1-03p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
103,My200-0-1-03p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
104,My200-0-1-03p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
105,My200-0-1-03p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
106,My200-0-1-06p012.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
107,My200-0-1-06p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
108,My200-0-1-06p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
109,My200-0-1-06p025.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
110,My200-0-1-06p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
111,My200-0-1-06p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
112,My200-0-1-06p050.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
113,My200-0-1-06p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
114,My200-0-1-06p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
115,My200-0-1-06p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
116,My200-0-1-06p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
117,My200-0-1-06p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
118,My200-0-1-09p012.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
119,My200-0-1-09p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
120,My200-0-1-09p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
121,My200-0-1-09p025.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
122,My200-0-1-09p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
123,My200-0-1-09p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
124,My200-0-1-09p050.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
125,My200-0-1-09p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
126,My200-0-1-09p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
127,My200-0-1-09p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
128,My200-0-1-09p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
129,My200-0-1-09p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
130,My200-0-1-12p012.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
131,My200-0-1-12p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
132,My200-0-1-12p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
133,My200-0-1-12p025.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
134,My200-0-1-12p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
135,My200-0-1-12p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
136,My200-0-1-12p050.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
137,My200-0-1-12p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
138,My200-0-1-12p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
139,My200-0-1-12p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
140,My200-0-1-12p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
141,My200-0-1-12p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
142,My200-0-1-18p012.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
143,My200-0-1-18p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
144,My200-0-1-18p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
145,My200-0-1-18p025.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
146,My200-0-1-18p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
147,My200-0-1-18p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
148,My200-0-1-18p050.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
149,My200-0-1-18p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
150,My200-0-1-18p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
151,My200-0-1-18p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
152,My200-0-1-18p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
153,My200-0-1-18p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
154,My200-0-2-0.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
155,My200-0-2-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
156,My200-0-2-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
157,My200-0-2-03p012.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
158,My200-0-2-03p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
159,My200-0-2-03p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
160,My200-0-2-03p025.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
161,My200-0-2-03p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
162,My200-0-2-03p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
163,My200-0-2-03p050.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
164,My200-0-2-03p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
165,My200-0-2-03p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
166,My200-0-2-03p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
167,My200-0-2-03p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
168,My200-0-2-03p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
169,My200-0-2-06p012.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
170,My200-0-2-06p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
171,My200-0-2-06p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
172,My200-0-2-06p025.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
173,My200-0-2-06p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
174,My200-0-2-06p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
175,My200-0-2-06p050.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
176,My200-0-2-06p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
177,My200-0-2-06p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
178,My200-0-2-06p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
179,My200-0-2-06p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
180,My200-0-2-06p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
181,My200-0-2-09p012.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
182,My200-0-2-09p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
183,My200-0-2-09p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
184,My200-0-2-09p025.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
185,My200-0-2-09p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
186,My200-0-2-09p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
187,My200-0-2-09p050.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
188,My200-0-2-09p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
189,My200-0-2-09p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
190,My200-0-2-09p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
191,My200-0-2-09p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
192,My200-0-2-09p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
193,My200-0-2-12p012.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
194,My200-0-2-12p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
195,My200-0-2-12p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
196,My200-0-2-12p025.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
197,My200-0-2-12p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
198,My200-0-2-12p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
199,My200-0-2-12p050.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
200,My200-0-2-12p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
201,My200-0-2-12p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
202,My200-0-2-12p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
203,My200-0-2-12p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
204,My200-0-2-12p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
205,My200-0-2-18p012.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
206,My200-0-2-18p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
207,My200-0-2-18p012.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
208,My200-0-2-18p025.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
209,My200-0-2-18p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
210,My200-0-2-18p025.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
211,My200-0-2-18p050.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
212,My200-0-2-18p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
213,My200-0-2-18p050.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
214,My200-0-2-18p100.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
215,My200-0-2-18p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
216,My200-0-2-18p100.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
217,My200-1-0-0.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
218,My200-1-0-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
219,My200-1-0-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
220,My200-1-1-0.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
221,My200-1-1-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
222,My200-1-1-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
223,My200-1-2-0.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
224,My200-1-2-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
225,My200-1-2-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
226,My200-2-0-0.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
227,My200-2-0-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
228,My200-2-0-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
229,My200-2-1-0.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
230,My200-2-1-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid
231,My200-2-1-0.csv,20,12,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,trapezoid-freeze
232,My200-2-2-0.csv,20,4,2,3,30,12,0.45,0.45,0.45,0,4th order poly,TRUE,grid
